day,z_f_1,z_f_2,z_f_3,z_f_4,z_f_5,z_f_6,z_f_7,z_f_8
770,-0.006477967,-0.13062401,-0.19652966,0.19868,0.11215907,0.087068714,-0.106677644,-0.060419895
771,0.022511516,-0.12748075,-0.1721228,0.1844742,0.10323866,0.11180249,-0.07205158,-0.06468324
772,0.07785417,-0.14862841,-0.1733008,0.12385483,0.06605354,0.07741396,-0.080579706,-0.042980596
773,0.05266962,-0.14674683,-0.23371743,0.15654235,0.12421924,0.028488912,-0.16219059,-0.027377574
774,0.06937124,-0.13565472,-0.24560225,0.21913071,0.11108567,0.010112412,-0.13473025,-0.044796385
775,0.050586287,-0.12799911,-0.22522064,0.27300078,0.10967717,0.03870599,-0.08066359,-0.058040477
776,0.031402126,-0.13795392,-0.2122197,0.15335625,0.118229836,0.06700364,-0.14623103,-0.0097999945
777,0.07788538,-0.1656866,-0.19330887,0.18016618,0.09110519,0.054701347,-0.10606416,-0.04941734
778,0.05682988,-0.14892638,-0.23594917,0.17982768,0.111854926,0.02524443,-0.14919978,-0.036023624
779,0.051413752,-0.15250587,-0.2281038,0.17497039,0.102522135,0.04523515,-0.14428116,-0.037734207
780,0.07941134,-0.1359818,-0.24872257,0.22369358,0.10366534,0.0015109628,-0.12867947,-0.05070035
781,0.057538267,-0.10692419,-0.25322202,0.258075,0.10594118,0.007716149,-0.12484819,-0.04586406
782,0.09358783,-0.1488129,-0.17582731,0.16726127,0.056044772,0.081985675,-0.078995034,-0.035457235
783,0.084736034,-0.1646471,-0.18979181,0.14643148,0.076687075,0.05390859,-0.1152515,-0.06146189
784,0.052944317,-0.14591935,-0.20922884,0.15541354,0.1080192,0.04018292,-0.15049347,-0.039380345
785,0.06319917,-0.13889867,-0.18273212,0.13402282,0.09786928,0.07529342,-0.12191361,-0.04121283
786,0.090448335,-0.1232534,-0.25012237,0.21937399,0.08364949,0.0047950745,-0.11388944,-0.0525474
787,0.110340714,-0.107564464,-0.261536,0.33689865,0.07044812,-0.00017867237,-0.061450735,-0.07861264
788,0.07997869,-0.110163845,-0.2814697,0.21706608,0.092049144,-0.017275482,-0.11650455,-0.027146421
789,0.012177095,-0.13025571,-0.19616066,0.18287024,0.10067344,0.07802879,-0.10644998,-0.0561792
790,0.090376265,-0.13299225,-0.15975736,0.13007402,0.0027600676,0.08143622,-0.019441843,-0.054934517
791,0.06299005,-0.14457731,-0.21891192,0.14454561,0.11115768,0.04148941,-0.12450391,-0.026703559
792,0.06159881,-0.14467663,-0.2065056,0.14247242,0.1055149,0.048630506,-0.13609375,-0.032145087
793,-0.0027090479,-0.12764242,-0.20333748,0.17980891,0.1089106,0.072934054,-0.10565564,-0.05144372
794,0.048109226,-0.14036314,-0.23378807,0.1677003,0.122622594,0.03126309,-0.15233172,-0.018905962
795,0.06837259,-0.14922814,-0.16354068,0.14940421,0.075657524,0.07084351,-0.09130402,-0.008338302
796,0.07055598,-0.15476501,-0.22280045,0.22749159,0.10286401,0.03593702,-0.13443118,-0.05822053
797,0.03424148,-0.14215215,-0.19963405,0.16501716,0.114708975,0.077091575,-0.13759081,-0.016222777
798,0.06073973,-0.13808906,-0.23173374,0.22408663,0.11070287,0.024387546,-0.13835914,-0.026499696
799,0.10165502,-0.11471652,-0.25521505,0.3064933,0.061946202,0.0048093647,-0.064955816,-0.059928596
800,0.09629804,-0.10852168,-0.24869657,0.27820134,0.032844715,0.032325506,-0.048487872,-0.06750058
801,0.069527104,-0.10509436,-0.2595521,0.2545358,0.10186757,0.0035107285,-0.12217492,-0.0407392
802,0.093979314,-0.13514578,-0.19989169,0.20267539,0.051051553,0.06272624,-0.09197482,-0.05975332
803,0.07067267,-0.1284691,-0.24699824,0.22619975,0.12489104,0.009730883,-0.1312402,-0.037276216
804,0.070217,-0.13423982,-0.24377632,0.20286722,0.104497366,0.012690224,-0.12939273,-0.042058047
805,0.09057008,-0.11811974,-0.2582995,0.20350869,0.09053363,0.0052953362,-0.10549355,-0.051054705
806,0.08802631,-0.1058044,-0.24740522,0.28575587,0.056268618,0.021283686,-0.05197274,-0.060261182
807,0.10581295,-0.10870455,-0.25974193,0.33803496,0.084412545,-0.0059866607,-0.067831874,-0.07142916
808,0.07824339,-0.14287068,-0.16959669,0.16350919,0.07106802,0.08359775,-0.09175472,-0.023158198
809,-0.011440905,-0.081901334,-0.2352553,0.2676759,0.121636525,0.040869184,-0.095920786,-0.042543948
810,0.09021443,-0.16168603,-0.17599458,0.14283189,0.047960404,0.064723946,-0.0905907,-0.074924536
811,0.05399685,-0.15247157,-0.21912506,0.16451131,0.1099159,0.025145218,-0.15306585,-0.04363047
812,0.048930977,-0.13396375,-0.15304208,0.12594739,0.06045229,0.08772552,-0.079021595,-0.016566787
813,0.0016877381,-0.114004426,-0.23250869,0.21583237,0.13165845,0.051421016,-0.10722922,-0.03840083
814,0.07520555,-0.14675729,-0.1834083,0.15948217,0.094062485,0.06812981,-0.109438404,-0.017651271
815,-0.025882188,-0.109479815,-0.1786268,0.28857875,0.10899333,0.059239175,-0.05750463,-0.041992903
816,0.05841442,-0.13459343,-0.15044054,0.13982868,0.06259118,0.08942093,-0.06635355,-0.029663812
817,0.08696692,-0.1576104,-0.17354475,0.13012646,0.060318977,0.076114066,-0.09292945,-0.05880598
818,-0.017730286,-0.118131325,-0.22054178,0.1902761,0.118803844,0.06919409,-0.11982534,-0.050663672
819,0.080392525,-0.15099528,-0.16235603,0.13642035,0.059984367,0.082719654,-0.0794386,-0.054851547
820,0.033169832,-0.089830495,-0.2470674,0.25566018,0.13800482,0.018752374,-0.12075867,-0.0366752
821,0.06839372,-0.13410804,-0.17260358,0.13632983,0.08326722,0.0786937,-0.1048897,-0.005149748
822,0.07424893,-0.13278456,-0.15613852,0.13890919,0.06558294,0.0840111,-0.06968857,-0.044311672
823,-0.029623821,-0.11390573,-0.17395121,0.29773793,0.105217665,0.069667466,-0.032014072,-0.04036723
824,0.065062,-0.1452309,-0.16297102,0.15121865,0.08444904,0.11101361,-0.047299273,-0.059072487
825,0.057579778,-0.13212526,-0.1444242,0.15106809,0.060068354,0.10094772,-0.05341328,-0.037261367
826,0.12969153,-0.1632184,-0.1539042,0.13735527,0.031986274,0.11107742,-0.025522336,-0.11791141
827,-0.033825494,-0.10093154,-0.17043166,0.27748728,0.12080324,0.07332955,-0.08001126,-0.03839083
828,0.06950098,-0.1514986,-0.1636925,0.1532102,0.09252722,0.08980596,-0.1084872,-0.07818858
829,0.11003555,-0.1725729,-0.17369655,0.14365712,0.049399182,0.07366961,-0.08012709,-0.09904567
830,-0.0059629306,-0.12275149,-0.19991454,0.18081482,0.11207515,0.07942908,-0.11370848,-0.050621137
831,0.082856774,-0.12450115,-0.24503943,0.19554503,0.091361515,0.013343886,-0.1094229,-0.044416893
832,0.08026475,-0.124535605,-0.25240952,0.20888315,0.10468897,0.006494686,-0.11731972,-0.047953308
833,0.0809124,-0.12451559,-0.24781743,0.20057276,0.09679533,0.009703204,-0.11325462,-0.045055084
834,0.105460376,-0.1402621,-0.1875596,0.20968299,0.02735655,0.06948328,-0.079594746,-0.0778811
835,0.07733135,-0.14331432,-0.23595011,0.17779529,0.0919528,0.0117325485,-0.13636298,-0.048964247
836,0.07002956,-0.14428179,-0.15067464,0.1392043,0.060721494,0.08909739,-0.07128954,-0.047184218
837,-0.030321851,-0.09645495,-0.19018959,0.28033954,0.12142208,0.05906722,-0.05480846,-0.03204757
838,0.08267367,-0.13713442,-0.15231144,0.14637955,0.015278347,0.08174323,-0.021405905,-0.05511633
839,-0.0026251618,-0.13100764,-0.19221903,0.19312121,0.11284861,0.07530336,-0.12815857,-0.04931017
840,0.05898597,-0.1507347,-0.18728277,0.1559323,0.10582213,0.06333564,-0.12963039,-0.045310453
841,0.083580166,-0.15576239,-0.17920785,0.114196,0.058417592,0.06291891,-0.10464578,-0.046099868
842,-0.026312083,-0.08057022,-0.23801789,0.22726187,0.13152406,0.043763187,-0.11404717,-0.0134437755
843,0.087620445,-0.1450051,-0.18356317,0.11057974,0.06953033,0.0687743,-0.10092434,-0.019141642
844,0.06240514,-0.14074537,-0.22995563,0.1616935,0.11890623,0.0156023055,-0.15454198,-0.03141845
845,0.089695774,-0.1635287,-0.1888662,0.115720354,0.05644127,0.051320467,-0.11545913,-0.06648056
846,0.026911523,-0.12879117,-0.24653567,0.16624457,0.11367683,0.015382588,-0.16551068,-0.020578533
847,0.08141122,-0.1315716,-0.1395108,0.14505102,0.0025758818,0.09024589,-0.013114631,-0.0596117
848,-0.01855325,-0.11276048,-0.16113235,0.29311258,0.10876362,0.06111307,-0.029553562,-0.04491725
849,0.066085555,-0.14850664,-0.16358957,0.14762041,0.0849051,0.102287985,-0.06823546,-0.059295446
850,0.0766932,-0.15600985,-0.15855768,0.16671118,0.08099263,0.11253938,-0.058044776,-0.08805619
851,0.07249374,-0.15212081,-0.15548025,0.16094951,0.07767952,0.11750076,-0.05447042,-0.08485815
852,0.09906121,-0.09052253,-0.25593516,0.32047057,0.078825906,0.0202412,-0.04158403,-0.08577956
853,0.079124436,-0.14393169,-0.15976214,0.16547829,0.067610085,0.087489486,-0.087709986,-0.02827296
854,0.04727861,-0.15889272,-0.20074096,0.1948637,0.106949255,0.06312458,-0.13866886,-0.034962654
855,0.0633553,-0.14964081,-0.20607218,0.26680356,0.10396526,0.03997783,-0.103609174,-0.07851039
856,0.05133661,-0.1603224,-0.21250108,0.20109087,0.10807736,0.049880736,-0.14370541,-0.04061514
857,0.078140646,-0.15620449,-0.16765548,0.16781756,0.07791762,0.07411061,-0.089563884,-0.039069295
858,0.037372757,-0.13602673,-0.2344303,0.2270518,0.107722804,0.026774332,-0.14474452,-0.057634015
859,0.08714256,-0.14763755,-0.17310907,0.15815555,0.062043935,0.08307818,-0.09407907,-0.042354938
860,0.05517385,-0.13586202,-0.22645214,0.20002405,0.121216655,0.023471981,-0.14660151,-0.034357045
861,0.046016328,-0.12503631,-0.2254294,0.25045443,0.111050665,0.025819913,-0.121399865,-0.05096986
862,0.049032398,-0.109044,-0.111902446,0.18299277,0.01977786,0.11709226,0.018349975,-0.052145906
863,0.063683204,-0.15058802,-0.1446234,0.1768493,0.07061333,0.12724558,-0.05749245,-0.095421
864,0.08064611,-0.16653115,-0.15405473,0.29860383,0.090427876,0.0814767,-0.04062412,-0.13854375
865,0.06650582,-0.14723213,-0.14136206,0.17495495,0.06868818,0.12838466,-0.034868464,-0.09357215
866,0.03130097,-0.13754186,-0.1879862,0.15945214,0.11125639,0.07870212,-0.13842857,-0.011511307
867,0.049770318,-0.14274177,-0.21134427,0.1985167,0.09727776,0.041902713,-0.14152503,-0.03088523
868,0.09251937,-0.14063129,-0.18310298,0.2225228,0.043816324,0.07103571,-0.09078884,-0.07866306
869,0.039968267,-0.14538178,-0.1879529,0.15846378,0.101305254,0.074968055,-0.13842687,-0.02275258
870,0.04412809,-0.117552266,-0.2173743,0.27941102,0.12754276,0.029168434,-0.10325807,-0.04841378
871,0.05479671,-0.15508407,-0.21148726,0.20918505,0.107761785,0.043340847,-0.13809796,-0.04158155
872,-0.009579601,-0.13491568,-0.17595941,0.21547374,0.10254665,0.10861977,-0.0789797,-0.059440978
873,0.088884,-0.16544026,-0.16154228,0.18849894,0.06100587,0.07278539,-0.06315744,-0.067481756
874,0.080935605,-0.12963106,-0.22464801,0.18686241,0.07195614,0.029376864,-0.11090355,-0.04970182
875,0.056401223,-0.1390571,-0.12996653,0.19382407,0.06087374,0.102487564,-0.039333373,-0.06554033
876,0.06240975,-0.16123705,-0.17044504,0.26992106,0.10605958,0.04820527,-0.0790561,-0.095188595
877,0.07571694,-0.15370736,-0.17371985,0.17856637,0.0798319,0.07095532,-0.087860495,-0.047427494
878,0.017990129,-0.12828358,-0.24512911,0.19624186,0.1216529,0.032186337,-0.15657386,-0.0382248
879,0.08105282,-0.15181777,-0.16478102,0.16695748,0.07690558,0.07930924,-0.09016731,-0.04174284
880,0.082049444,-0.15023352,-0.1247472,0.18570709,0.054102838,0.105313376,-0.022542462,-0.08565582
881,0.0030569658,-0.12157476,-0.15553123,0.31151408,0.10150122,0.05319009,-0.039135695,-0.06671067
882,0.06284275,-0.14464511,-0.1520022,0.14850721,0.07499852,0.116514295,-0.044101246,-0.059982184
883,0.065961234,-0.13560617,-0.13370194,0.16053492,0.051209487,0.100168705,-0.051486164,-0.05450121
884,0.06559358,-0.15588167,-0.16083163,0.17648175,0.08035892,0.09642953,-0.06453787,-0.07432313
885,0.073885046,-0.14941531,-0.13695218,0.15042616,0.050587505,0.09487818,-0.06554943,-0.0610275
886,0.008075591,-0.12184558,-0.2134752,0.21713781,0.12530635,0.054741733,-0.123980254,-0.049484696
887,0.059297636,-0.13049924,-0.21578783,0.24217832,0.1301044,0.02548492,-0.13508153,-0.023700394
888,0.03573422,-0.13399707,-0.21184683,0.15263209,0.09519251,0.058412828,-0.12875015,-0.026213147
889,0.07965672,-0.14826956,-0.1731949,0.1752999,0.0740859,0.07726678,-0.10618387,-0.04461898
890,0.053529125,-0.118647404,-0.2603427,0.21221879,0.112749994,0.0055021048,-0.1403006,-0.033215992
891,0.06468975,-0.13483047,-0.22564077,0.21630487,0.11213578,0.020388454,-0.13460054,-0.043194212
892,0.08944466,-0.12702847,-0.20475528,0.18397355,0.03466171,0.061790705,-0.08785364,-0.06918937
893,0.08170446,-0.12390748,-0.24210404,0.17964298,0.09362972,0.015577987,-0.11827409,-0.054415736
894,0.086673155,-0.12842268,-0.2214145,0.18328053,0.0743768,0.026946351,-0.11654931,-0.05332371
895,0.06763414,-0.10885842,-0.25682142,0.20718753,0.11200738,-0.005195014,-0.12711436,-0.017970905
896,0.060355723,-0.118954316,-0.22729096,0.21412808,0.13685045,0.02664692,-0.12973684,-0.036802713
897,0.07904277,-0.13792515,-0.22150585,0.17455652,0.08774565,0.025101878,-0.12765738,-0.047921836
898,0.097281024,-0.14513719,-0.1725156,0.17243113,0.027205016,0.080219135,-0.07281132,-0.07183996
899,0.059223574,-0.11669314,-0.2263345,0.28605682,0.12783384,0.0068487227,-0.11189514,-0.042358786
900,0.04060233,-0.13179018,-0.20764482,0.1522068,0.09317071,0.058291763,-0.122585654,-0.027975585
901,0.05678729,-0.13005266,-0.21547163,0.23041955,0.124483466,0.026325181,-0.13827468,-0.025471363
902,0.05277297,-0.13608532,-0.2127398,0.17781991,0.09149318,0.043263867,-0.13082066,-0.038332187
903,0.07668799,-0.1423998,-0.16332534,0.180531,0.065100186,0.087373585,-0.087003104,-0.04135149
904,0.05678442,-0.13302064,-0.21526486,0.2297202,0.13073432,0.023562841,-0.14091548,-0.03482504
905,0.042521607,-0.12342128,-0.25090772,0.18586588,0.108632386,0.014065385,-0.150282,-0.025793925
906,0.064702354,-0.15132204,-0.20169294,0.22871071,0.1202199,0.028396942,-0.1428207,-0.066728584
907,0.07116684,-0.14127606,-0.14485826,0.15384325,0.065980665,0.091679,-0.0750245,-0.025840402
908,0.044085134,-0.13926464,-0.2049446,0.18772566,0.11364318,0.046638668,-0.14464667,-0.02877912
909,0.063467406,-0.12808089,-0.115364626,0.1767662,0.048039205,0.10791062,-0.032850154,-0.07166977
910,-0.016010717,-0.123398766,-0.14929418,0.3276211,0.10537553,0.07675683,-0.031106427,-0.0682632
911,0.08605592,-0.16351317,-0.16083117,0.14702687,0.055372093,0.07503635,-0.085645586,-0.07081667
912,0.049066994,-0.14907601,-0.19783475,0.16674301,0.12236002,0.045809194,-0.15239428,-0.036387306
913,0.071618155,-0.1465154,-0.1298147,0.14430799,0.045434684,0.096326336,-0.05626768,-0.059603117
914,0.011778478,-0.106974475,-0.21757184,0.23597944,0.13723932,0.045357175,-0.121013135,-0.043334916
915,0.043424685,-0.12991269,-0.2190013,0.17491692,0.098815374,0.043536022,-0.13143604,-0.037726417
916,0.060265765,-0.1321806,-0.21803235,0.18495366,0.09432349,0.03592007,-0.12181252,-0.04452172
917,0.06718689,-0.13685581,-0.2210495,0.22277623,0.11035522,0.024158657,-0.1338868,-0.04765135
918,0.09259133,-0.10431017,-0.23670404,0.33004868,0.08883258,0.0075835437,-0.068098396,-0.071686506
919,0.10528702,-0.106747694,-0.23710245,0.30214715,0.03266356,0.03266745,-0.04504499,-0.0815819
920,0.09382999,-0.1386671,-0.16638689,0.20554823,0.021368384,0.08628315,-0.0682325,-0.0729401
921,-0.008653004,-0.07816376,-0.22623022,0.27251214,0.13872461,0.03361602,-0.08668684,-0.032149993
922,0.084469296,-0.14945352,-0.1664978,0.12955333,0.06471729,0.08009941,-0.09573263,-0.039783075
923,0.047977764,-0.14339764,-0.20897025,0.19209683,0.1251953,0.037770122,-0.14446303,-0.037641097
924,0.043338526,-0.12938413,-0.14460981,0.12328339,0.06049914,0.095673315,-0.08625287,-0.01889487
925,-0.023207814,-0.102598354,-0.17258456,0.28728205,0.12773198,0.060710866,-0.04307297,-0.046040475
926,0.07607157,-0.15567279,-0.14977181,0.15473995,0.06286541,0.0858828,-0.07344905,-0.059363224
927,0.03849667,-0.144543,-0.16625005,0.15189554,0.09796045,0.084675804,-0.14051047,-0.032346927
928,0.06574516,-0.12651953,-0.11958458,0.16410019,0.049164988,0.102908574,-0.03625676,-0.06221809
929,0.023725923,-0.15123725,-0.17969783,0.2507338,0.11517994,0.0671051,-0.07440019,-0.06084076
930,0.052061807,-0.13404928,-0.20867872,0.21538752,0.11176972,0.04149451,-0.13535632,-0.023692323
931,0.07194142,-0.122354485,-0.11691008,0.15620394,0.0010339841,0.10422754,0.0026527494,-0.068386614
932,0.016941296,-0.13685404,-0.12626603,0.33651865,0.089503944,0.058757413,-0.010387272,-0.074710116
933,0.040270224,-0.11813673,-0.12824742,0.2179591,0.06758397,0.14412597,0.046236992,-0.059560757
934,0.08456322,-0.098877445,-0.09030603,0.1716666,-0.0068128183,0.1386461,0.08404447,-0.10625052
935,0.05163639,-0.110389784,-0.10255824,0.21828526,0.059420593,0.17321905,0.069205016,-0.0926813
936,0.046574395,-0.15198697,-0.18299137,0.1876724,0.105875984,0.0632194,-0.11491419,-0.048995093
937,0.050018948,-0.13001545,-0.12204074,0.16144598,0.045046564,0.10722917,-0.052897632,-0.05096315
938,0.046622977,-0.13404106,-0.20891535,0.19963512,0.12262575,0.036562502,-0.1476208,-0.031148834
939,0.022662692,-0.10683267,-0.24071525,0.22629821,0.13581479,0.027993664,-0.13545345,-0.03059499
940,0.047686413,-0.13471216,-0.21109499,0.21072558,0.12603897,0.039854243,-0.13926543,-0.02671582
941,0.0765444,-0.13892159,-0.1462805,0.15124273,0.063621715,0.09704259,-0.07432393,-0.03082975
942,0.044490915,-0.14153817,-0.19850783,0.19459283,0.112110615,0.049171973,-0.1404548,-0.03354337
943,0.046674978,-0.1338439,-0.20421916,0.2145226,0.12289038,0.059909727,-0.119708076,-0.03429094
944,0.041906968,-0.12573816,-0.12241882,0.16764165,0.053999234,0.102302894,-0.058347926,-0.045534715
945,0.009462081,-0.103849575,-0.18520635,0.3038063,0.1385437,0.04243835,-0.043278545,-0.06358134
946,0.07084939,-0.1557568,-0.15128386,0.18008068,0.07356849,0.094467245,-0.053078294,-0.08280966
947,0.091083996,-0.15811913,-0.1267394,0.1841425,0.047217388,0.092183426,-0.040213272,-0.08780578
948,0.046682905,-0.1409099,-0.13082977,0.14560646,0.06442112,0.12640508,-0.06485348,-0.06551728
949,0.04165058,-0.13685708,-0.19856873,0.17030181,0.106564656,0.05608528,-0.14366749,-0.029303353
950,0.05463446,-0.13679436,-0.20810701,0.21690649,0.11201787,0.03036435,-0.14034484,-0.0325652
951,0.071049914,-0.108462796,-0.22192277,0.2669425,0.05164781,0.03790967,-0.05485256,-0.057207085
952,0.04435715,-0.09898517,-0.23268563,0.27540517,0.14133707,0.0075529665,-0.11272377,-0.028941665
953,0.05940727,-0.116318464,-0.12706575,0.16683954,0.021447241,0.12155324,0.00071525574,-0.06288853
954,0.01442695,-0.13036889,-0.19293873,0.23539425,0.13833964,0.058266,-0.10093758,-0.056100015
955,0.06966185,-0.14765106,-0.12368028,0.15423584,0.044906925,0.097230166,-0.061883003,-0.06128276
956,0.07147652,-0.15680961,-0.15553227,0.1671038,0.07413302,0.08807342,-0.06699635,-0.07624496
957,0.07029629,-0.13504091,-0.21179882,0.19990027,0.08466973,0.03311558,-0.12028863,-0.054639112
958,0.08103334,-0.13175426,-0.21119595,0.20886855,0.07629502,0.03198511,-0.11103083,-0.055383183
959,0.100008324,-0.10082338,-0.23297624,0.32894522,0.06555947,0.026247054,-0.054615974,-0.090005025
960,0.09084648,-0.10218458,-0.22839361,0.31594497,0.05894903,0.035212807,-0.04596048,-0.08519557
961,0.077598974,-0.10729598,-0.22180763,0.27481997,0.044445265,0.043401517,-0.05034335,-0.06782313
962,0.10477111,-0.11790845,-0.2337679,0.33941126,0.085996985,-0.0011217743,-0.07533692,-0.06408953
963,0.078845516,-0.1078158,-0.22265115,0.27991343,0.050520282,0.03928984,-0.05272658,-0.06792611
964,0.10287153,-0.12240416,-0.2332944,0.3268692,0.08220832,0.0009073168,-0.079630315,-0.057687335
965,0.09030497,-0.13868079,-0.15602584,0.18516171,0.014087476,0.09989624,-0.050996542,-0.0661387
966,0.0038415305,-0.091820404,-0.21276993,0.2648105,0.12925477,0.028773911,-0.0875373,-0.033695593
967,0.06428544,-0.11892538,-0.1127901,0.16377132,0.008653283,0.11324406,0.007982895,-0.07137966
968,0.012619398,-0.1350278,-0.16859461,0.23249722,0.13094793,0.07029552,-0.071297325,-0.06026503
969,0.02734926,-0.13844629,-0.13797711,0.23561496,0.07828805,0.10639097,-0.010163158,-0.056048643
970,0.059389293,-0.14180449,-0.11597723,0.16545746,0.044073556,0.10111189,-0.04868944,-0.05984532
971,-0.0116500445,-0.13250683,-0.17433126,0.21917856,0.1060458,0.09715449,-0.08615337,-0.051374663
972,0.089563,-0.1353301,-0.14696163,0.15220915,0.0030938163,0.099002436,-0.011114657,-0.08621709
973,-0.005312169,-0.11892675,-0.18780585,0.21353091,0.13782781,0.068331786,-0.1018526,-0.04943171
974,0.059648234,-0.13809793,-0.2144897,0.1445489,0.11007146,0.03299334,-0.15733866,-0.04094886
975,0.001273199,-0.1319905,-0.180209,0.19647744,0.12074427,0.06727773,-0.11685826,-0.046545625
976,0.07462824,-0.14489543,-0.14433905,0.14173786,0.06759308,0.08931082,-0.07693513,-0.038976036
977,0.027563116,-0.10832929,-0.22361314,0.2796466,0.16081715,0.03584335,-0.10499501,-0.04918881
978,0.033710487,-0.13479999,-0.19338855,0.14370717,0.10396461,0.072533615,-0.1405593,-0.023442456
979,0.07735613,-0.1189638,-0.09131956,0.19534045,0.006758645,0.10280306,0.03337215,-0.086483136
980,0.088398136,-0.13333231,-0.10968845,0.16685621,0.045690864,0.14552388,0.017902583,-0.11271232
981,0.113597564,-0.1352149,-0.10130364,0.18064962,0.038561933,0.1576028,0.0637348,-0.14753833
982,0.0027763722,-0.13677189,-0.1522098,0.22267379,0.1014753,0.08993352,-0.08158243,-0.05825662
983,0.060934696,-0.13579288,-0.20121047,0.14895251,0.08419923,0.05227872,-0.119222075,-0.038637225
984,0.06410818,-0.13746321,-0.20924406,0.1778894,0.09866348,0.033542246,-0.13342789,-0.047559272
985,0.061139315,-0.1351326,-0.20458342,0.2495556,0.1318194,0.024233751,-0.13809337,-0.03812245
986,0.061905313,-0.123599604,-0.13097796,0.16881312,0.055054653,0.10771342,-0.05275704,-0.03961639
987,0.056111634,-0.16002949,-0.1909444,0.20722929,0.10315138,0.058924522,-0.12499593,-0.05722381
988,0.030423753,-0.14620323,-0.20635413,0.24431677,0.1422298,0.040501207,-0.12737958,-0.05821642
989,0.08783622,-0.16506952,-0.16279477,0.19131938,0.06325092,0.06831449,-0.06623091,-0.08580588
990,0.06265063,-0.13539022,-0.20713592,0.1941203,0.086692594,0.038738176,-0.12103129,-0.052266233
991,-0.032451164,-0.09750592,-0.16286811,0.27617946,0.13679335,0.06902737,-0.059632927,-0.034184225
992,0.10181302,-0.13298859,-0.12633087,0.14040947,-0.017751187,0.0998865,0.0006324798,-0.10013417
993,-0.00040609948,-0.11961884,-0.1944921,0.17577986,0.12605378,0.058486544,-0.14402534,-0.030915521
994,0.05536572,-0.15192157,-0.18183488,0.15726526,0.10543864,0.05030922,-0.13630985,-0.04840011
995,0.083886854,-0.15363723,-0.17466497,0.123128474,0.060715497,0.07483719,-0.10085949,-0.04892578
996,0.039968528,-0.12427626,-0.11603061,0.14909145,0.04556459,0.11158043,-0.05615335,-0.0432106
997,0.0071212053,-0.14019533,-0.16218194,0.24433586,0.102853775,0.08921355,-0.0653113,-0.054639306
998,0.058659595,-0.1608298,-0.17490962,0.21353136,0.102281384,0.07086435,-0.08229146,-0.07200441
999,0.030940153,-0.1327159,-0.17186724,0.15509942,0.08834958,0.08020734,-0.12583847,-0.023232073
1000,0.070057556,-0.1388144,-0.15526372,0.18450484,0.062683776,0.0934304,-0.07671501,-0.05515216
1001,0.05258836,-0.14845347,-0.18624927,0.19963056,0.116613224,0.03195639,-0.14783214,-0.048595764
1002,0.0187448,-0.11552362,-0.21637172,0.23437013,0.14625531,0.03289991,-0.12659037,-0.03066092
1003,0.048578434,-0.13854206,-0.1960596,0.21013029,0.12962598,0.03735046,-0.14790034,-0.03256502
1004,0.08301202,-0.14091177,-0.15344064,0.16626748,0.043420173,0.09574077,-0.07252829,-0.053409986
1005,0.0446004,-0.1273072,-0.20477146,0.19377066,0.12304893,0.04152159,-0.14088303,-0.04361151
1006,0.034742016,-0.13139361,-0.20731445,0.15506728,0.10114468,0.061452843,-0.13741063,-0.04141008
1007,0.044182684,-0.121926874,-0.19895315,0.20604834,0.118435964,0.046136186,-0.12608488,-0.04009445
1008,0.060653083,-0.10026765,-0.21497346,0.28364116,0.06337017,0.050087783,-0.05003199,-0.07208436
1009,0.043794986,-0.10037467,-0.22723967,0.27939242,0.15151891,0.0067518055,-0.106638536,-0.030498497
1010,0.08020185,-0.1362827,-0.15508132,0.17080162,0.030520663,0.10170174,-0.060625285,-0.04427188
1011,0.053224824,-0.1290785,-0.20376796,0.2497219,0.13425098,0.039639316,-0.1257627,-0.03626134
1012,0.04718257,-0.114872925,-0.13939254,0.15176497,0.06932074,0.10363409,-0.07355009,-0.03591322
1013,-0.011708831,-0.12139464,-0.15631515,0.31193855,0.12879369,0.06764333,-0.029271178,-0.05710966
1014,0.06409338,-0.11440658,-0.09765664,0.1769912,0.011059672,0.11318811,0.019728348,-0.07515702
1015,0.016879577,-0.14332846,-0.16251466,0.24275817,0.11229628,0.076332204,-0.06493343,-0.057722688
1016,0.013728601,-0.12856074,-0.13245216,0.21353397,0.08671586,0.12712258,-0.030017406,-0.055195738
1017,0.06543191,-0.15421003,-0.15546969,0.14007604,0.079696774,0.07743285,-0.10703338,-0.06252405
1018,0.07698029,-0.14764331,-0.15812708,0.15028033,0.06109105,0.086349495,-0.091550775,-0.06385508
1019,0.053039797,-0.13090646,-0.2186872,0.14911628,0.09115804,0.043154623,-0.120201,-0.044201538
1020,0.044147402,-0.13153538,-0.20628418,0.17415646,0.10865335,0.046644896,-0.13944231,-0.04643918
1021,0.060924403,-0.117814004,-0.20285654,0.2482721,0.13757688,0.033762157,-0.12240642,-0.04666667
1022,0.07037297,-0.11010589,-0.21200874,0.27213842,0.05466944,0.04476115,-0.05458372,-0.06346543
1023,0.05888217,-0.12769097,-0.13757554,0.1742028,0.055817563,0.10322215,-0.057681397,-0.03939446
1024,0.057248376,-0.16613409,-0.17305416,0.20905095,0.088028684,0.08085863,-0.10356537,-0.05467503
1025,0.048766386,-0.17564945,-0.20341015,0.2605961,0.12191287,0.044205528,-0.12214427,-0.06676313
1026,0.051776785,-0.15512796,-0.18413907,0.19771433,0.111216165,0.048985235,-0.13991609,-0.051702034
